2026-03-19 11:48:09,625 | CRITICAL | __main__ — GEMINI_API_KEY is not set. Exiting.
2026-03-19 12:03:20,385 | ERROR    | ai_parser — Gemini API error: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.0-flash\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash\nPlease retry in 39.653011324s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_input_token_count', 'quotaId': 'GenerateContentInputTokensPerModelPerMinute-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}}, {'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerMinutePerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}}, {'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '39s'}]}}
2026-03-19 12:03:44,085 | INFO     | google_genai.models — AFC is enabled with max remote calls: 10.
2026-03-19 12:03:45,090 | ERROR    | ai_parser — Gemini API error: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.0-flash\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash\nPlease retry in 14.944726429s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_input_token_count', 'quotaId': 'GenerateContentInputTokensPerModelPerMinute-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}}, {'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerMinutePerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}}, {'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '14s'}]}}
2026-03-19 12:04:01,675 | INFO     | google_genai.models — AFC is enabled with max remote calls: 10.
2026-03-19 12:04:02,141 | ERROR    | ai_parser — Gemini API error: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.0-flash\nPlease retry in 57.896787879s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}}, {'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerMinutePerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}}, {'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_input_token_count', 'quotaId': 'GenerateContentInputTokensPerModelPerMinute-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '57s'}]}}
2026-03-19 12:04:12,230 | INFO     | google_genai.models — AFC is enabled with max remote calls: 10.
2026-03-19 12:04:12,463 | ERROR    | ai_parser — Gemini API error: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.0-flash\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash\nPlease retry in 47.576169332s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_input_token_count', 'quotaId': 'GenerateContentInputTokensPerModelPerMinute-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}}, {'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerMinutePerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}}, {'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '47s'}]}}
2026-03-19 12:18:31,966 | INFO     | telegram.ext.Application — Application is stopping. This might take a moment.
2026-03-19 12:18:31,981 | INFO     | telegram.ext.Application — Application.stop() complete
2026-03-19 12:18:31,983 | INFO     | __main__ — Scheduler shut down.
2026-03-19 12:22:21,626 | INFO     | __main__ — Starting Telegram Reminder Bot…
2026-03-19 12:22:23,157 | INFO     | __main__ — Running startup tasks…
2026-03-19 12:22:23,161 | INFO     | database — Database initialized successfully.
2026-03-19 12:22:23,161 | INFO     | scheduler — APScheduler started.
2026-03-19 12:22:23,163 | INFO     | scheduler — Loading 0 active task(s) into scheduler.
2026-03-19 12:22:23,164 | INFO     | __main__ — Bot is ready.
2026-03-19 12:22:23,408 | INFO     | telegram.ext.Application — Application started
2026-03-19 12:22:46,692 | INFO     | google_genai.models — AFC is enabled with max remote calls: 10.
2026-03-19 12:22:50,977 | INFO     | ai_parser — Parsed task: {'description': 'Feed ciro', 'assignees': ['pablolopez'], 'include_self': True, 'frequency': 'daily', 'reminder_time': '09:00', 'reminder_day': None, 'cron_expression': None, 'confidence': 1.0}
2026-03-19 12:23:01,744 | WARNING  | handlers.callbacks — Unhandled callback data: confirm_task
2026-03-19 12:23:19,968 | WARNING  | handlers.callbacks — Unhandled callback data: confirm_task
2026-03-19 12:32:51,282 | INFO     | telegram.ext.Application — Application is stopping. This might take a moment.
2026-03-19 12:32:51,301 | INFO     | telegram.ext.Application — Application.stop() complete
2026-03-19 12:32:51,304 | INFO     | __main__ — Scheduler shut down.
2026-03-19 12:32:54,824 | INFO     | __main__ — Starting Telegram Reminder Bot…
2026-03-19 12:32:56,449 | INFO     | __main__ — Running startup tasks…
2026-03-19 12:32:56,453 | INFO     | database — Database initialized successfully.
2026-03-19 12:32:56,453 | INFO     | scheduler — APScheduler started.
2026-03-19 12:32:56,456 | INFO     | scheduler — Loading 0 active task(s) into scheduler.
2026-03-19 12:32:56,456 | INFO     | __main__ — Bot is ready.
2026-03-19 12:32:56,711 | INFO     | telegram.ext.Application — Application started
2026-03-19 12:34:04,932 | INFO     | google_genai.models — AFC is enabled with max remote calls: 10.
2026-03-19 12:34:08,312 | INFO     | ai_parser — Parsed task: {'description': 'feed CIRO', 'assignees': ['pablolopez'], 'include_self': True, 'frequency': 'daily', 'reminder_time': '10:00', 'reminder_day': None, 'cron_expression': None, 'confidence': 0.9}
2026-03-19 12:34:13,661 | INFO     | database — Created task 1: feed CIRO
2026-03-19 12:34:13,691 | INFO     | scheduler — Scheduled primary reminder job 'reminder_1'.
2026-03-19 12:34:13,692 | INFO     | scheduler — Scheduled follow-up reminder job 'followup_1'.
2026-03-19 12:34:13,692 | INFO     | scheduler — Scheduled daily summary job 'summary_8041903654'.
2026-03-19 12:44:59,436 | INFO     | google_genai.models — AFC is enabled with max remote calls: 10.
2026-03-19 12:45:02,382 | INFO     | ai_parser — Parsed task: {'description': 'Get lunch', 'assignees': [], 'include_self': True, 'frequency': 'daily', 'reminder_time': '00:48', 'reminder_day': None, 'cron_expression': None, 'confidence': 1.0}
2026-03-19 12:45:08,045 | INFO     | database — Created task 2: Get lunch
2026-03-19 12:45:08,059 | INFO     | scheduler — Scheduled primary reminder job 'reminder_2'.
2026-03-19 12:45:08,060 | INFO     | scheduler — Scheduled follow-up reminder job 'followup_2'.
2026-03-19 12:45:08,060 | INFO     | scheduler — Scheduled daily summary job 'summary_1602991912'.
2026-03-19 12:49:28,498 | INFO     | telegram.ext.Application — Application is stopping. This might take a moment.
2026-03-19 12:49:28,516 | INFO     | telegram.ext.Application — Application.stop() complete
2026-03-19 12:49:28,517 | INFO     | __main__ — Scheduler shut down.
2026-03-19 12:49:35,359 | INFO     | __main__ — Starting Telegram Reminder Bot…
2026-03-19 12:49:36,897 | INFO     | __main__ — Running startup tasks…
2026-03-19 12:49:36,913 | INFO     | database — Database initialized successfully.
2026-03-19 12:49:36,913 | INFO     | scheduler — APScheduler started.
2026-03-19 12:49:36,916 | INFO     | scheduler — Loading 2 active task(s) into scheduler.
2026-03-19 12:49:36,917 | INFO     | scheduler — Scheduled primary reminder job 'reminder_1'.
2026-03-19 12:49:36,918 | INFO     | scheduler — Scheduled follow-up reminder job 'followup_1'.
2026-03-19 12:49:36,919 | INFO     | scheduler — Scheduled daily summary job 'summary_8041903654'.
2026-03-19 12:49:36,920 | INFO     | scheduler — Scheduled primary reminder job 'reminder_2'.
2026-03-19 12:49:36,921 | INFO     | scheduler — Scheduled follow-up reminder job 'followup_2'.
2026-03-19 12:49:36,921 | INFO     | scheduler — Scheduled daily summary job 'summary_1602991912'.
2026-03-19 12:49:36,921 | INFO     | __main__ — Bot is ready.
2026-03-19 12:49:37,165 | INFO     | telegram.ext.Application — Application started
2026-03-19 12:50:41,227 | INFO     | google_genai.models — AFC is enabled with max remote calls: 10.
2026-03-19 12:50:44,470 | INFO     | ai_parser — Parsed task: {'description': 'Give Ciro his pills', 'assignees': ['pablolopez'], 'include_self': True, 'frequency': 'daily', 'reminder_time': '00:53', 'reminder_day': None, 'cron_expression': None, 'confidence': 0.95}
2026-03-19 12:50:48,297 | INFO     | database — Created task 3: Give Ciro his pills
2026-03-19 12:50:48,326 | INFO     | scheduler — Scheduled primary reminder job 'reminder_3'.
2026-03-19 12:50:48,327 | INFO     | scheduler — Scheduled follow-up reminder job 'followup_3'.
2026-03-19 13:15:22,024 | INFO     | telegram.ext.Application — Application is stopping. This might take a moment.
2026-03-19 13:15:22,052 | INFO     | telegram.ext.Application — Application.stop() complete
2026-03-19 13:15:22,055 | INFO     | __main__ — Scheduler shut down.
2026-03-19 13:15:25,342 | INFO     | __main__ — Starting Telegram Reminder Bot…
2026-03-19 13:15:26,843 | INFO     | __main__ — Running startup tasks…
2026-03-19 13:15:26,846 | INFO     | database — Database initialized successfully.
2026-03-19 13:15:26,847 | INFO     | scheduler — APScheduler started.
2026-03-19 13:15:26,849 | INFO     | scheduler — Loading 3 active task(s) into scheduler.
2026-03-19 13:15:26,850 | INFO     | scheduler — Scheduled primary reminder job 'reminder_1'.
2026-03-19 13:15:26,851 | INFO     | scheduler — Scheduled follow-up reminder job 'followup_1'.
2026-03-19 13:15:26,852 | INFO     | scheduler — Scheduled daily summary job 'summary_8041903654'.
2026-03-19 13:15:26,852 | INFO     | scheduler — Scheduled primary reminder job 'reminder_2'.
2026-03-19 13:15:26,853 | INFO     | scheduler — Scheduled follow-up reminder job 'followup_2'.
2026-03-19 13:15:26,854 | INFO     | scheduler — Scheduled daily summary job 'summary_1602991912'.
2026-03-19 13:15:26,854 | INFO     | scheduler — Scheduled primary reminder job 'reminder_3'.
2026-03-19 13:15:26,855 | INFO     | scheduler — Scheduled follow-up reminder job 'followup_3'.
2026-03-19 13:15:26,856 | INFO     | __main__ — Bot is ready.
2026-03-19 13:15:27,110 | INFO     | telegram.ext.Application — Application started
2026-03-19 13:15:51,420 | INFO     | google_genai.models — AFC is enabled with max remote calls: 10.
2026-03-19 13:15:54,970 | INFO     | ai_parser — Parsed task: {'description': 'give Ciro his pills', 'assignees': ['pablolopez'], 'include_self': True, 'frequency': 'daily', 'reminder_time': '13:20', 'reminder_day': None, 'cron_expression': None, 'confidence': 1.0}
2026-03-19 13:15:58,077 | INFO     | database — Created task 4: give Ciro his pills
2026-03-19 13:15:58,106 | ERROR    | __main__ — Unhandled exception:
Traceback (most recent call last):
  File "C:\Users\plopez\AppData\Local\Programs\Python\Python313\Lib\site-packages\telegram\ext\_application.py", line 1335, in process_update
    await coroutine
  File "C:\Users\plopez\AppData\Local\Programs\Python\Python313\Lib\site-packages\telegram\ext\_handlers\basehandler.py", line 157, in handle_update
    return await self.callback(update, context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\plopez\IA\telegram-reminder-bot\handlers\callbacks.py", line 305, in callback_router
    await confirm_task_callback(update, context)
  File "C:\Users\plopez\IA\telegram-reminder-bot\handlers\callbacks.py", line 104, in confirm_task_callback
    bot_username = query.bot.username or "this bot"
                   ^^^^^^^^^
AttributeError: 'CallbackQuery' object has no attribute 'bot'
2026-03-19 13:18:56,255 | INFO     | telegram.ext.Application — Application is stopping. This might take a moment.
2026-03-19 13:18:56,270 | INFO     | telegram.ext.Application — Application.stop() complete
2026-03-19 13:18:56,271 | INFO     | __main__ — Scheduler shut down.
2026-03-19 13:18:59,867 | INFO     | __main__ — Starting Telegram Reminder Bot…
2026-03-19 13:19:01,459 | INFO     | __main__ — Running startup tasks…
2026-03-19 13:19:01,462 | INFO     | database — Database initialized successfully.
2026-03-19 13:19:01,463 | INFO     | scheduler — APScheduler started.
2026-03-19 13:19:01,465 | INFO     | scheduler — Loading 4 active task(s) into scheduler.
2026-03-19 13:19:01,466 | INFO     | scheduler — Scheduled primary reminder job 'reminder_1'.
2026-03-19 13:19:01,467 | INFO     | scheduler — Scheduled follow-up reminder job 'followup_1'.
2026-03-19 13:19:01,467 | INFO     | scheduler — Scheduled daily summary job 'summary_8041903654'.
2026-03-19 13:19:01,468 | INFO     | scheduler — Scheduled primary reminder job 'reminder_2'.
2026-03-19 13:19:01,469 | INFO     | scheduler — Scheduled follow-up reminder job 'followup_2'.
2026-03-19 13:19:01,469 | INFO     | scheduler — Scheduled daily summary job 'summary_1602991912'.
2026-03-19 13:19:01,470 | INFO     | scheduler — Scheduled primary reminder job 'reminder_3'.
2026-03-19 13:19:01,471 | INFO     | scheduler — Scheduled follow-up reminder job 'followup_3'.
2026-03-19 13:19:01,471 | INFO     | scheduler — Scheduled primary reminder job 'reminder_4'.
2026-03-19 13:19:01,472 | INFO     | scheduler — Scheduled follow-up reminder job 'followup_4'.
2026-03-19 13:19:01,472 | INFO     | __main__ — Bot is ready.
2026-03-19 13:19:01,721 | INFO     | telegram.ext.Application — Application started
2026-03-19 13:19:34,275 | INFO     | google_genai.models — AFC is enabled with max remote calls: 10.
2026-03-19 13:19:37,132 | INFO     | ai_parser — Parsed task: {'description': 'Give CIRO pills', 'assignees': ['pablolopez'], 'include_self': True, 'frequency': 'daily', 'reminder_time': '13:22', 'reminder_day': None, 'cron_expression': None, 'confidence': 1.0}
2026-03-19 13:19:42,725 | INFO     | database — Created task 5: Give CIRO pills
2026-03-19 13:19:43,153 | INFO     | scheduler — Scheduled primary reminder job 'reminder_5'.
2026-03-19 13:19:43,154 | INFO     | scheduler — Scheduled follow-up reminder job 'followup_5'.
2026-03-19 13:21:00,219 | INFO     | google_genai.models — AFC is enabled with max remote calls: 10.
2026-03-19 13:21:06,337 | INFO     | ai_parser — Parsed task: {'description': 'Give CIRO pills', 'assignees': ['pablolopez'], 'include_self': True, 'frequency': 'daily', 'reminder_time': '13:22', 'reminder_day': None, 'cron_expression': None, 'confidence': 1.0}
2026-03-19 13:21:10,940 | INFO     | database — Created task 6: Give CIRO pills
2026-03-19 13:21:11,364 | INFO     | scheduler — Scheduled primary reminder job 'reminder_6'.
2026-03-19 13:21:11,365 | INFO     | scheduler — Scheduled follow-up reminder job 'followup_6'.
2026-03-19 13:22:51,488 | INFO     | google_genai.models — AFC is enabled with max remote calls: 10.
2026-03-19 13:22:54,963 | INFO     | ai_parser — Parsed task: {'description': 'give juanchi pills', 'assignees': ['plopezarg'], 'include_self': True, 'frequency': 'daily', 'reminder_time': '13:25', 'reminder_day': None, 'cron_expression': None, 'confidence': 1.0}
2026-03-19 13:22:57,666 | INFO     | database — Created task 7: give juanchi pills
2026-03-19 13:22:57,700 | INFO     | scheduler — Scheduled primary reminder job 'reminder_7'.
2026-03-19 13:22:57,700 | INFO     | scheduler — Scheduled follow-up reminder job 'followup_7'.
2026-03-19 13:23:37,687 | INFO     | scheduler — Removed job 'reminder_2'.
2026-03-19 13:23:37,687 | INFO     | scheduler — Removed job 'followup_2'.
2026-03-19 13:23:54,587 | INFO     | scheduler — Removed job 'reminder_1'.
2026-03-19 13:23:54,588 | INFO     | scheduler — Removed job 'followup_1'.
2026-03-19 14:19:14,082 | INFO     | telegram.ext.Application — Application is stopping. This might take a moment.
2026-03-19 14:19:14,106 | INFO     | telegram.ext.Application — Application.stop() complete
2026-03-19 14:19:14,108 | INFO     | __main__ — Scheduler shut down.
2026-03-19 14:28:09,331 | INFO     | __main__ — Starting Telegram Reminder Bot…
2026-03-19 14:28:10,969 | INFO     | __main__ — Running startup tasks…
2026-03-19 14:28:11,040 | INFO     | database — Database initialized successfully.
2026-03-19 14:28:11,049 | INFO     | apscheduler.scheduler — Scheduler started
2026-03-19 14:28:11,050 | INFO     | scheduler — APScheduler started (loop id=1826302960240).
2026-03-19 14:28:11,052 | INFO     | scheduler — Loading 0 active task(s) into scheduler.
2026-03-19 14:28:11,053 | INFO     | __main__ — Bot is ready.
2026-03-19 14:28:11,297 | INFO     | apscheduler.scheduler — Scheduler started
2026-03-19 14:28:11,298 | INFO     | telegram.ext.Application — Application started
2026-03-19 14:30:27,276 | INFO     | google_genai.models — AFC is enabled with max remote calls: 10.
2026-03-19 14:30:29,989 | INFO     | ai_parser — Parsed task: {'description': 'Give ciro pills', 'assignees': [], 'include_self': True, 'frequency': 'daily', 'reminder_time': '14:33', 'reminder_day': None, 'cron_expression': None, 'confidence': 1.0}
2026-03-19 14:30:35,183 | INFO     | database — Created task 1: Give ciro pills
2026-03-19 14:30:35,199 | INFO     | apscheduler.scheduler — Added job "send_reminder" to job store "default"
2026-03-19 14:30:35,199 | INFO     | scheduler — Scheduled primary reminder job 'reminder_1' — next run: 2026-03-20 14:33:00+00:00 (tz=UTC)
2026-03-19 14:30:35,200 | INFO     | apscheduler.scheduler — Added job "send_followup_reminder" to job store "default"
2026-03-19 14:30:35,200 | INFO     | scheduler — Scheduled follow-up reminder job 'followup_1' — next run: 2026-03-20 16:33:00+00:00
2026-03-19 14:30:35,201 | INFO     | apscheduler.scheduler — Added job "send_daily_summary" to job store "default"
2026-03-19 14:30:35,201 | INFO     | scheduler — Scheduled daily summary job 'summary_8041903654' — next run: 2026-03-19 23:30:00+00:00
2026-03-19 14:32:10,912 | INFO     | google_genai.models — AFC is enabled with max remote calls: 10.
2026-03-19 14:32:14,422 | INFO     | ai_parser — Parsed task: {'description': 'give juanchi food', 'assignees': ['plopezarg'], 'include_self': True, 'frequency': 'daily', 'reminder_time': '14:35', 'reminder_day': None, 'cron_expression': None, 'confidence': 0.95}
2026-03-19 14:32:17,457 | INFO     | database — Created task 2: give juanchi food
2026-03-19 14:32:17,488 | INFO     | apscheduler.scheduler — Added job "send_reminder" to job store "default"
2026-03-19 14:32:17,488 | INFO     | scheduler — Scheduled primary reminder job 'reminder_2' — next run: 2026-03-20 14:35:00+00:00 (tz=UTC)
2026-03-19 14:32:17,489 | INFO     | apscheduler.scheduler — Added job "send_followup_reminder" to job store "default"
2026-03-19 14:32:17,489 | INFO     | scheduler — Scheduled follow-up reminder job 'followup_2' — next run: 2026-03-20 16:35:00+00:00
2026-03-19 15:10:49,157 | INFO     | telegram.ext.Application — Application is stopping. This might take a moment.
2026-03-19 15:10:49,162 | INFO     | apscheduler.scheduler — Scheduler has been shut down
2026-03-19 15:10:49,181 | INFO     | telegram.ext.Application — Application.stop() complete
2026-03-19 15:10:49,183 | INFO     | __main__ — Scheduler shut down.
2026-03-19 15:10:49,183 | INFO     | apscheduler.scheduler — Scheduler has been shut down
2026-03-19 15:10:54,709 | INFO     | __main__ — Starting Telegram Reminder Bot…
2026-03-19 15:10:56,350 | INFO     | __main__ — Running startup tasks…
2026-03-19 15:10:56,374 | INFO     | database — Database initialized successfully.
2026-03-19 15:10:56,374 | INFO     | scheduler — PTB JobQueue ready (APScheduler id=1676833868496).
2026-03-19 15:10:56,377 | INFO     | scheduler — Loading 2 active task(s) into job queue.
2026-03-19 15:10:56,378 | INFO     | apscheduler.scheduler — Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-19 15:10:56,378 | ERROR    | scheduler — Failed to schedule task 1.
Traceback (most recent call last):
  File "C:\Users\plopez\AppData\Local\Programs\Python\Python313\Lib\site-packages\telegram\ext\_jobqueue.py", line 833, in __getattr__
    return getattr(self.job, item)
AttributeError: 'Job' object has no attribute 'next_t'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\plopez\IA\telegram-reminder-bot\scheduler.py", line 315, in load_all_tasks
    schedule_task_jobs(task, bot)
    ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^
  File "C:\Users\plopez\IA\telegram-reminder-bot\scheduler.py", line 256, in schedule_task_jobs
    primary_job.next_t,
    ^^^^^^^^^^^^^^^^^^
  File "C:\Users\plopez\AppData\Local\Programs\Python\Python313\Lib\site-packages\telegram\ext\_jobqueue.py", line 835, in __getattr__
    raise AttributeError(
        f"Neither 'telegram.ext.Job' nor 'apscheduler.job.Job' has attribute '{item}'"
    ) from exc
AttributeError: Neither 'telegram.ext.Job' nor 'apscheduler.job.Job' has attribute 'next_t'
2026-03-19 15:10:56,384 | INFO     | apscheduler.scheduler — Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-03-19 15:10:56,384 | ERROR    | scheduler — Failed to schedule task 2.
Traceback (most recent call last):
  File "C:\Users\plopez\AppData\Local\Programs\Python\Python313\Lib\site-packages\telegram\ext\_jobqueue.py", line 833, in __getattr__
    return getattr(self.job, item)
AttributeError: 'Job' object has no attribute 'next_t'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\plopez\IA\telegram-reminder-bot\scheduler.py", line 315, in load_all_tasks
    schedule_task_jobs(task, bot)
    ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^
  File "C:\Users\plopez\IA\telegram-reminder-bot\scheduler.py", line 256, in schedule_task_jobs
    primary_job.next_t,
    ^^^^^^^^^^^^^^^^^^
